L1,ID1,L2,ID2
borough,Manhattan,congressionalDistrict,7
borough,Manhattan,congressionalDistrict,10
borough,Manhattan,congressionalDistrict,12
borough,Manhattan,congressionalDistrict,13
policePrecinct,1,schoolDistrict,2
policePrecinct,5,schoolDistrict,1
policePrecinct,5,schoolDistrict,2
policePrecinct,6,schoolDistrict,2
policePrecinct,7,schoolDistrict,1
policePrecinct,7,schoolDistrict,2
policePrecinct,9,schoolDistrict,1
policePrecinct,9,schoolDistrict,2
policePrecinct,10,schoolDistrict,2
policePrecinct,13,schoolDistrict,2
policePrecinct,14,schoolDistrict,2
policePrecinct,17,schoolDistrict,2
policePrecinct,18,schoolDistrict,3
policePrecinct,18,schoolDistrict,2
policePrecinct,19,schoolDistrict,2
policePrecinct,20,schoolDistrict,3
policePrecinct,22,schoolDistrict,3
policePrecinct,23,schoolDistrict,4
policePrecinct,23,schoolDistrict,2
policePrecinct,24,schoolDistrict,3
policePrecinct,25,schoolDistrict,4
policePrecinct,25,schoolDistrict,5
policePrecinct,25,schoolDistrict,2
policePrecinct,26,schoolDistrict,3
policePrecinct,26,schoolDistrict,5
policePrecinct,26,schoolDistrict,6
policePrecinct,28,schoolDistrict,3
policePrecinct,28,schoolDistrict,5
policePrecinct,30,schoolDistrict,5
policePrecinct,30,schoolDistrict,6
policePrecinct,32,schoolDistrict,5
policePrecinct,32,schoolDistrict,6
policePrecinct,33,schoolDistrict,6
policePrecinct,34,schoolDistrict,6
policePrecinct,40,schoolDistrict,8
policePrecinct,40,schoolDistrict,7
policePrecinct,41,schoolDistrict,8
policePrecinct,41,schoolDistrict,12
policePrecinct,41,schoolDistrict,7
policePrecinct,42,schoolDistrict,8
policePrecinct,42,schoolDistrict,12
policePrecinct,42,schoolDistrict,7
policePrecinct,42,schoolDistrict,9
policePrecinct,43,schoolDistrict,8
policePrecinct,43,schoolDistrict,12
policePrecinct,43,schoolDistrict,11
policePrecinct,44,schoolDistrict,7
policePrecinct,44,schoolDistrict,9
policePrecinct,45,schoolDistrict,8
policePrecinct,45,schoolDistrict,11
policePrecinct,46,schoolDistrict,10
policePrecinct,46,schoolDistrict,9
policePrecinct,47,schoolDistrict,10
policePrecinct,47,schoolDistrict,11
policePrecinct,48,schoolDistrict,10
policePrecinct,48,schoolDistrict,12
policePrecinct,48,schoolDistrict,9
policePrecinct,49,schoolDistrict,12
policePrecinct,49,schoolDistrict,11
policePrecinct,50,schoolDistrict,10
policePrecinct,50,schoolDistrict,10
policePrecinct,52,schoolDistrict,10
policePrecinct,52,schoolDistrict,10
policePrecinct,60,schoolDistrict,21
policePrecinct,61,schoolDistrict,21
policePrecinct,61,schoolDistrict,22
policePrecinct,62,schoolDistrict,21
policePrecinct,62,schoolDistrict,20
policePrecinct,63,schoolDistrict,18
policePrecinct,63,schoolDistrict,22
policePrecinct,66,schoolDistrict,21
policePrecinct,66,schoolDistrict,15
policePrecinct,66,schoolDistrict,20
policePrecinct,66,schoolDistrict,22
policePrecinct,67,schoolDistrict,18
policePrecinct,67,schoolDistrict,23
policePrecinct,67,schoolDistrict,17
policePrecinct,67,schoolDistrict,22
policePrecinct,68,schoolDistrict,20
policePrecinct,69,schoolDistrict,18
policePrecinct,69,schoolDistrict,23
policePrecinct,69,schoolDistrict,22
policePrecinct,69,schoolDistrict,19
policePrecinct,70,schoolDistrict,21
policePrecinct,70,schoolDistrict,17
policePrecinct,70,schoolDistrict,20
policePrecinct,70,schoolDistrict,22
policePrecinct,71,schoolDistrict,18
policePrecinct,71,schoolDistrict,17
policePrecinct,72,schoolDistrict,17
policePrecinct,72,schoolDistrict,15
policePrecinct,72,schoolDistrict,20
policePrecinct,73,schoolDistrict,18
policePrecinct,73,schoolDistrict,23
policePrecinct,73,schoolDistrict,17
policePrecinct,73,schoolDistrict,16
policePrecinct,73,schoolDistrict,19
policePrecinct,75,schoolDistrict,23
policePrecinct,75,schoolDistrict,19
policePrecinct,75,schoolDistrict,27
policePrecinct,76,schoolDistrict,15
policePrecinct,76,schoolDistrict,13
policePrecinct,77,schoolDistrict,17
policePrecinct,77,schoolDistrict,13
policePrecinct,77,schoolDistrict,16
policePrecinct,78,schoolDistrict,17
policePrecinct,78,schoolDistrict,15
policePrecinct,78,schoolDistrict,13
policePrecinct,79,schoolDistrict,13
policePrecinct,79,schoolDistrict,14
policePrecinct,79,schoolDistrict,16
policePrecinct,81,schoolDistrict,23
policePrecinct,81,schoolDistrict,13
policePrecinct,81,schoolDistrict,14
policePrecinct,81,schoolDistrict,16
policePrecinct,83,schoolDistrict,23
policePrecinct,83,schoolDistrict,32
policePrecinct,83,schoolDistrict,14
policePrecinct,83,schoolDistrict,19
policePrecinct,83,schoolDistrict,24
policePrecinct,84,schoolDistrict,15
policePrecinct,84,schoolDistrict,13
policePrecinct,88,schoolDistrict,15
policePrecinct,88,schoolDistrict,13
policePrecinct,88,schoolDistrict,14
policePrecinct,90,schoolDistrict,32
policePrecinct,90,schoolDistrict,14
policePrecinct,94,schoolDistrict,14
policePrecinct,100,schoolDistrict,19
policePrecinct,100,schoolDistrict,27
policePrecinct,101,schoolDistrict,27
policePrecinct,102,schoolDistrict,25
policePrecinct,102,schoolDistrict,28
policePrecinct,102,schoolDistrict,24
policePrecinct,102,schoolDistrict,27
policePrecinct,103,schoolDistrict,28
policePrecinct,103,schoolDistrict,29
policePrecinct,104,schoolDistrict,24
policePrecinct,105,schoolDistrict,29
policePrecinct,105,schoolDistrict,26
policePrecinct,105,schoolDistrict,27
policePrecinct,106,schoolDistrict,28
policePrecinct,106,schoolDistrict,19
policePrecinct,106,schoolDistrict,27
policePrecinct,107,schoolDistrict,25
policePrecinct,107,schoolDistrict,28
policePrecinct,107,schoolDistrict,29
policePrecinct,107,schoolDistrict,26
policePrecinct,108,schoolDistrict,30
policePrecinct,108,schoolDistrict,24
policePrecinct,109,schoolDistrict,25
policePrecinct,109,schoolDistrict,26
policePrecinct,110,schoolDistrict,25
policePrecinct,110,schoolDistrict,28
policePrecinct,110,schoolDistrict,30
policePrecinct,110,schoolDistrict,24
policePrecinct,111,schoolDistrict,25
policePrecinct,111,schoolDistrict,26
policePrecinct,112,schoolDistrict,25
policePrecinct,112,schoolDistrict,28
policePrecinct,112,schoolDistrict,24
policePrecinct,113,schoolDistrict,28
policePrecinct,113,schoolDistrict,29
policePrecinct,113,schoolDistrict,27
policePrecinct,114,schoolDistrict,30
policePrecinct,114,schoolDistrict,7
policePrecinct,114,schoolDistrict,2
policePrecinct,115,schoolDistrict,25
policePrecinct,115,schoolDistrict,30
policePrecinct,115,schoolDistrict,24
policePrecinct,120,schoolDistrict,31
policePrecinct,121,schoolDistrict,31
policePrecinct,122,schoolDistrict,31
policePrecinct,123,schoolDistrict,31
stateAssemblyDistrict,52,congressionalDistrict,7
stateAssemblyDistrict,52,congressionalDistrict,8
stateAssemblyDistrict,52,congressionalDistrict,9
stateAssemblyDistrict,52,congressionalDistrict,10
stateAssemblyDistrict,63,congressionalDistrict,11
stateAssemblyDistrict,70,congressionalDistrict,10
stateAssemblyDistrict,70,congressionalDistrict,13
stateAssemblyDistrict,58,congressionalDistrict,8
stateAssemblyDistrict,58,congressionalDistrict,9
stateAssemblyDistrict,43,congressionalDistrict,9
stateAssemblyDistrict,56,congressionalDistrict,7
stateAssemblyDistrict,56,congressionalDistrict,8
stateAssemblyDistrict,56,congressionalDistrict,9
stateAssemblyDistrict,41,congressionalDistrict,8
stateAssemblyDistrict,41,congressionalDistrict,9
stateAssemblyDistrict,41,congressionalDistrict,11
stateAssemblyDistrict,65,congressionalDistrict,7
stateAssemblyDistrict,65,congressionalDistrict,10
stateAssemblyDistrict,65,congressionalDistrict,12
stateAssemblyDistrict,66,congressionalDistrict,7
stateAssemblyDistrict,66,congressionalDistrict,10
stateAssemblyDistrict,66,congressionalDistrict,12
stateAssemblyDistrict,82,congressionalDistrict,14
stateAssemblyDistrict,82,congressionalDistrict,16
stateAssemblyDistrict,53,congressionalDistrict,7
stateAssemblyDistrict,53,congressionalDistrict,12
stateAssemblyDistrict,51,congressionalDistrict,7
stateAssemblyDistrict,51,congressionalDistrict,9
stateAssemblyDistrict,51,congressionalDistrict,10
stateAssemblyDistrict,51,congressionalDistrict,11
stateAssemblyDistrict,68,congressionalDistrict,12
stateAssemblyDistrict,68,congressionalDistrict,13
stateAssemblyDistrict,45,congressionalDistrict,8
stateAssemblyDistrict,45,congressionalDistrict,9
stateAssemblyDistrict,45,congressionalDistrict,10
stateAssemblyDistrict,45,congressionalDistrict,11
stateAssemblyDistrict,55,congressionalDistrict,7
stateAssemblyDistrict,55,congressionalDistrict,8
stateAssemblyDistrict,55,congressionalDistrict,9
stateAssemblyDistrict,48,congressionalDistrict,7
stateAssemblyDistrict,48,congressionalDistrict,9
stateAssemblyDistrict,48,congressionalDistrict,10
stateAssemblyDistrict,87,congressionalDistrict,14
stateAssemblyDistrict,87,congressionalDistrict,15
stateAssemblyDistrict,80,congressionalDistrict,13
stateAssemblyDistrict,80,congressionalDistrict,14
stateAssemblyDistrict,80,congressionalDistrict,16
stateAssemblyDistrict,72,congressionalDistrict,13
stateAssemblyDistrict,81,congressionalDistrict,13
stateAssemblyDistrict,81,congressionalDistrict,16
stateAssemblyDistrict,50,congressionalDistrict,7
stateAssemblyDistrict,50,congressionalDistrict,8
stateAssemblyDistrict,50,congressionalDistrict,12
stateAssemblyDistrict,85,congressionalDistrict,14
stateAssemblyDistrict,85,congressionalDistrict,15
stateAssemblyDistrict,28,congressionalDistrict,5
stateAssemblyDistrict,28,congressionalDistrict,6
stateAssemblyDistrict,28,congressionalDistrict,7
stateAssemblyDistrict,32,congressionalDistrict,5
stateAssemblyDistrict,32,congressionalDistrict,6
stateAssemblyDistrict,42,congressionalDistrict,9
stateAssemblyDistrict,42,congressionalDistrict,10
stateAssemblyDistrict,44,congressionalDistrict,7
stateAssemblyDistrict,44,congressionalDistrict,9
stateAssemblyDistrict,44,congressionalDistrict,10
stateAssemblyDistrict,64,congressionalDistrict,10
stateAssemblyDistrict,64,congressionalDistrict,11
stateAssemblyDistrict,40,congressionalDistrict,3
stateAssemblyDistrict,40,congressionalDistrict,6
stateAssemblyDistrict,40,congressionalDistrict,14
stateAssemblyDistrict,57,congressionalDistrict,8
stateAssemblyDistrict,57,congressionalDistrict,9
stateAssemblyDistrict,25,congressionalDistrict,3
stateAssemblyDistrict,25,congressionalDistrict,6
stateAssemblyDistrict,27,congressionalDistrict,3
stateAssemblyDistrict,27,congressionalDistrict,5
stateAssemblyDistrict,27,congressionalDistrict,6
stateAssemblyDistrict,27,congressionalDistrict,14
stateAssemblyDistrict,35,congressionalDistrict,6
stateAssemblyDistrict,35,congressionalDistrict,14
stateAssemblyDistrict,62,congressionalDistrict,11
stateAssemblyDistrict,33,congressionalDistrict,3
stateAssemblyDistrict,33,congressionalDistrict,5
stateAssemblyDistrict,36,congressionalDistrict,12
stateAssemblyDistrict,36,congressionalDistrict,14
stateAssemblyDistrict,49,congressionalDistrict,7
stateAssemblyDistrict,49,congressionalDistrict,10
stateAssemblyDistrict,49,congressionalDistrict,11
stateAssemblyDistrict,26,congressionalDistrict,3
stateAssemblyDistrict,26,congressionalDistrict,6
stateAssemblyDistrict,26,congressionalDistrict,14
stateAssemblyDistrict,73,congressionalDistrict,12
stateAssemblyDistrict,59,congressionalDistrict,8
stateAssemblyDistrict,59,congressionalDistrict,9
stateAssemblyDistrict,34,congressionalDistrict,6
stateAssemblyDistrict,34,congressionalDistrict,14
stateAssemblyDistrict,39,congressionalDistrict,6
stateAssemblyDistrict,39,congressionalDistrict,14
stateAssemblyDistrict,46,congressionalDistrict,8
stateAssemblyDistrict,46,congressionalDistrict,11
stateAssemblyDistrict,47,congressionalDistrict,10
stateAssemblyDistrict,47,congressionalDistrict,11
stateAssemblyDistrict,69,congressionalDistrict,10
stateAssemblyDistrict,69,congressionalDistrict,13
stateAssemblyDistrict,79,congressionalDistrict,15
stateAssemblyDistrict,84,congressionalDistrict,15
stateAssemblyDistrict,78,congressionalDistrict,13
stateAssemblyDistrict,78,congressionalDistrict,14
stateAssemblyDistrict,78,congressionalDistrict,15
stateAssemblyDistrict,86,congressionalDistrict,13
stateAssemblyDistrict,86,congressionalDistrict,15
stateAssemblyDistrict,31,congressionalDistrict,5
stateAssemblyDistrict,24,congressionalDistrict,3
stateAssemblyDistrict,24,congressionalDistrict,5
stateAssemblyDistrict,24,congressionalDistrict,6
stateAssemblyDistrict,29,congressionalDistrict,5
stateAssemblyDistrict,77,congressionalDistrict,13
stateAssemblyDistrict,77,congressionalDistrict,15
stateAssemblyDistrict,61,congressionalDistrict,11
stateAssemblyDistrict,30,congressionalDistrict,6
stateAssemblyDistrict,30,congressionalDistrict,12
stateAssemblyDistrict,30,congressionalDistrict,14
stateAssemblyDistrict,37,congressionalDistrict,6
stateAssemblyDistrict,37,congressionalDistrict,7
stateAssemblyDistrict,37,congressionalDistrict,12
stateAssemblyDistrict,37,congressionalDistrict,14
stateAssemblyDistrict,23,congressionalDistrict,5
stateAssemblyDistrict,23,congressionalDistrict,7
stateAssemblyDistrict,23,congressionalDistrict,8
stateAssemblyDistrict,60,congressionalDistrict,8
stateAssemblyDistrict,60,congressionalDistrict,9
stateAssemblyDistrict,83,congressionalDistrict,16
stateAssemblyDistrict,38,congressionalDistrict,5
stateAssemblyDistrict,38,congressionalDistrict,6
stateAssemblyDistrict,38,congressionalDistrict,7
stateAssemblyDistrict,38,congressionalDistrict,8
stateAssemblyDistrict,54,congressionalDistrict,7
stateAssemblyDistrict,54,congressionalDistrict,8
stateAssemblyDistrict,71,congressionalDistrict,13
stateAssemblyDistrict,67,congressionalDistrict,10
stateAssemblyDistrict,67,congressionalDistrict,12
stateAssemblyDistrict,75,congressionalDistrict,10
stateAssemblyDistrict,75,congressionalDistrict,12
stateAssemblyDistrict,74,congressionalDistrict,7
stateAssemblyDistrict,74,congressionalDistrict,12
stateAssemblyDistrict,76,congressionalDistrict,12
cityCouncil,1,communityDistrict,101
cityCouncil,1,communityDistrict,102
cityCouncil,1,communityDistrict,103
cityCouncil,1,communityDistrict,302
cityCouncil,1,communityDistrict,306
cityCouncil,2,communityDistrict,102
cityCouncil,2,communityDistrict,103
cityCouncil,2,communityDistrict,105
cityCouncil,2,communityDistrict,106
cityCouncil,2,communityDistrict,301
cityCouncil,3,communityDistrict,101
cityCouncil,3,communityDistrict,102
cityCouncil,3,communityDistrict,104
cityCouncil,3,communityDistrict,105
cityCouncil,3,communityDistrict,107
cityCouncil,4,communityDistrict,105
cityCouncil,4,communityDistrict,106
cityCouncil,4,communityDistrict,108
cityCouncil,4,communityDistrict,111
cityCouncil,4,communityDistrict,301
cityCouncil,5,communityDistrict,106
cityCouncil,5,communityDistrict,108
cityCouncil,5,communityDistrict,111
cityCouncil,6,communityDistrict,104
cityCouncil,6,communityDistrict,107
cityCouncil,6,communityDistrict,164
cityCouncil,7,communityDistrict,107
cityCouncil,7,communityDistrict,109
cityCouncil,7,communityDistrict,112
cityCouncil,8,communityDistrict,111
cityCouncil,8,communityDistrict,201
cityCouncil,8,communityDistrict,202
cityCouncil,8,communityDistrict,204
cityCouncil,9,communityDistrict,109
cityCouncil,9,communityDistrict,110
cityCouncil,9,communityDistrict,111
cityCouncil,9,communityDistrict,112
cityCouncil,10,communityDistrict,112
cityCouncil,10,communityDistrict,207
cityCouncil,10,communityDistrict,208
cityCouncil,11,communityDistrict,207
cityCouncil,11,communityDistrict,208
cityCouncil,11,communityDistrict,212
cityCouncil,11,communityDistrict,226
cityCouncil,11,communityDistrict,227
cityCouncil,12,communityDistrict,210
cityCouncil,12,communityDistrict,211
cityCouncil,12,communityDistrict,212
cityCouncil,12,communityDistrict,228
cityCouncil,13,communityDistrict,209
cityCouncil,13,communityDistrict,210
cityCouncil,13,communityDistrict,211
cityCouncil,13,communityDistrict,212
cityCouncil,13,communityDistrict,228
cityCouncil,14,communityDistrict,204
cityCouncil,14,communityDistrict,205
cityCouncil,14,communityDistrict,207
cityCouncil,14,communityDistrict,208
cityCouncil,15,communityDistrict,203
cityCouncil,15,communityDistrict,204
cityCouncil,15,communityDistrict,205
cityCouncil,15,communityDistrict,206
cityCouncil,15,communityDistrict,207
cityCouncil,15,communityDistrict,209
cityCouncil,15,communityDistrict,211
cityCouncil,15,communityDistrict,212
cityCouncil,15,communityDistrict,227
cityCouncil,16,communityDistrict,203
cityCouncil,16,communityDistrict,204
cityCouncil,16,communityDistrict,205
cityCouncil,17,communityDistrict,201
cityCouncil,17,communityDistrict,202
cityCouncil,17,communityDistrict,203
cityCouncil,17,communityDistrict,204
cityCouncil,17,communityDistrict,206
cityCouncil,17,communityDistrict,209
cityCouncil,18,communityDistrict,202
cityCouncil,18,communityDistrict,206
cityCouncil,18,communityDistrict,209
cityCouncil,18,communityDistrict,210
cityCouncil,19,communityDistrict,407
cityCouncil,19,communityDistrict,411
cityCouncil,19,communityDistrict,480
cityCouncil,19,communityDistrict,481
cityCouncil,20,communityDistrict,407
cityCouncil,20,communityDistrict,411
cityCouncil,20,communityDistrict,481
cityCouncil,21,communityDistrict,401
cityCouncil,21,communityDistrict,403
cityCouncil,21,communityDistrict,404
cityCouncil,21,communityDistrict,407
cityCouncil,21,communityDistrict,480
cityCouncil,21,communityDistrict,481
cityCouncil,22,communityDistrict,401
cityCouncil,22,communityDistrict,403
cityCouncil,22,communityDistrict,480
cityCouncil,23,communityDistrict,408
cityCouncil,23,communityDistrict,411
cityCouncil,23,communityDistrict,412
cityCouncil,23,communityDistrict,413
cityCouncil,24,communityDistrict,407
cityCouncil,24,communityDistrict,408
cityCouncil,24,communityDistrict,412
cityCouncil,24,communityDistrict,481
cityCouncil,25,communityDistrict,401
cityCouncil,25,communityDistrict,402
cityCouncil,25,communityDistrict,403
cityCouncil,25,communityDistrict,404
cityCouncil,26,communityDistrict,401
cityCouncil,26,communityDistrict,402
cityCouncil,27,communityDistrict,412
cityCouncil,27,communityDistrict,413
cityCouncil,28,communityDistrict,409
cityCouncil,28,communityDistrict,410
cityCouncil,28,communityDistrict,412
cityCouncil,28,communityDistrict,413
cityCouncil,28,communityDistrict,483
cityCouncil,29,communityDistrict,405
cityCouncil,29,communityDistrict,406
cityCouncil,29,communityDistrict,409
cityCouncil,29,communityDistrict,481
cityCouncil,29,communityDistrict,482
cityCouncil,30,communityDistrict,402
cityCouncil,30,communityDistrict,405
cityCouncil,30,communityDistrict,406
cityCouncil,30,communityDistrict,409
cityCouncil,30,communityDistrict,482
cityCouncil,31,communityDistrict,410
cityCouncil,31,communityDistrict,412
cityCouncil,31,communityDistrict,413
cityCouncil,31,communityDistrict,414
cityCouncil,31,communityDistrict,483
cityCouncil,31,communityDistrict,484
cityCouncil,32,communityDistrict,409
cityCouncil,32,communityDistrict,410
cityCouncil,32,communityDistrict,414
cityCouncil,32,communityDistrict,483
cityCouncil,32,communityDistrict,484
cityCouncil,33,communityDistrict,301
cityCouncil,33,communityDistrict,302
cityCouncil,33,communityDistrict,303
cityCouncil,33,communityDistrict,306
cityCouncil,34,communityDistrict,301
cityCouncil,34,communityDistrict,304
cityCouncil,34,communityDistrict,405
cityCouncil,35,communityDistrict,302
cityCouncil,35,communityDistrict,303
cityCouncil,35,communityDistrict,306
cityCouncil,35,communityDistrict,308
cityCouncil,35,communityDistrict,309
cityCouncil,35,communityDistrict,355
cityCouncil,36,communityDistrict,302
cityCouncil,36,communityDistrict,303
cityCouncil,36,communityDistrict,308
cityCouncil,37,communityDistrict,304
cityCouncil,37,communityDistrict,305
cityCouncil,37,communityDistrict,316
cityCouncil,38,communityDistrict,306
cityCouncil,38,communityDistrict,307
cityCouncil,38,communityDistrict,310
cityCouncil,38,communityDistrict,311
cityCouncil,38,communityDistrict,312
cityCouncil,39,communityDistrict,302
cityCouncil,39,communityDistrict,306
cityCouncil,39,communityDistrict,307
cityCouncil,39,communityDistrict,308
cityCouncil,39,communityDistrict,312
cityCouncil,39,communityDistrict,314
cityCouncil,39,communityDistrict,355
cityCouncil,40,communityDistrict,309
cityCouncil,40,communityDistrict,312
cityCouncil,40,communityDistrict,314
cityCouncil,40,communityDistrict,317
cityCouncil,41,communityDistrict,303
cityCouncil,41,communityDistrict,308
cityCouncil,41,communityDistrict,309
cityCouncil,41,communityDistrict,316
cityCouncil,41,communityDistrict,317
cityCouncil,42,communityDistrict,305
cityCouncil,42,communityDistrict,316
cityCouncil,42,communityDistrict,317
cityCouncil,42,communityDistrict,318
cityCouncil,42,communityDistrict,356
cityCouncil,43,communityDistrict,310
cityCouncil,43,communityDistrict,311
cityCouncil,43,communityDistrict,313
cityCouncil,44,communityDistrict,310
cityCouncil,44,communityDistrict,311
cityCouncil,44,communityDistrict,312
cityCouncil,44,communityDistrict,314
cityCouncil,44,communityDistrict,315
cityCouncil,45,communityDistrict,312
cityCouncil,45,communityDistrict,314
cityCouncil,45,communityDistrict,315
cityCouncil,45,communityDistrict,317
cityCouncil,45,communityDistrict,318
cityCouncil,46,communityDistrict,315
cityCouncil,46,communityDistrict,318
cityCouncil,46,communityDistrict,356
cityCouncil,47,communityDistrict,311
cityCouncil,47,communityDistrict,313
cityCouncil,47,communityDistrict,315
cityCouncil,48,communityDistrict,313
cityCouncil,48,communityDistrict,314
cityCouncil,48,communityDistrict,315
cityCouncil,49,communityDistrict,501
cityCouncil,49,communityDistrict,502
cityCouncil,50,communityDistrict,501
cityCouncil,50,communityDistrict,502
cityCouncil,50,communityDistrict,503
cityCouncil,50,communityDistrict,595
cityCouncil,51,communityDistrict,502
cityCouncil,51,communityDistrict,503
cityCouncil,51,communityDistrict,595
stateAssemblyDistrict,52,policePrecinct,72
stateAssemblyDistrict,52,policePrecinct,76
stateAssemblyDistrict,52,policePrecinct,77
stateAssemblyDistrict,52,policePrecinct,78
stateAssemblyDistrict,52,policePrecinct,84
stateAssemblyDistrict,52,policePrecinct,88
stateAssemblyDistrict,63,policePrecinct,120
stateAssemblyDistrict,63,policePrecinct,121
stateAssemblyDistrict,63,policePrecinct,122
stateAssemblyDistrict,63,policePrecinct,123
stateAssemblyDistrict,70,policePrecinct,25
stateAssemblyDistrict,70,policePrecinct,26
stateAssemblyDistrict,70,policePrecinct,28
stateAssemblyDistrict,70,policePrecinct,30
stateAssemblyDistrict,70,policePrecinct,32
stateAssemblyDistrict,58,policePrecinct,63
stateAssemblyDistrict,58,policePrecinct,67
stateAssemblyDistrict,58,policePrecinct,69
stateAssemblyDistrict,58,policePrecinct,71
stateAssemblyDistrict,58,policePrecinct,73
stateAssemblyDistrict,43,policePrecinct,67
stateAssemblyDistrict,43,policePrecinct,70
stateAssemblyDistrict,43,policePrecinct,71
stateAssemblyDistrict,43,policePrecinct,77
stateAssemblyDistrict,56,policePrecinct,77
stateAssemblyDistrict,56,policePrecinct,79
stateAssemblyDistrict,56,policePrecinct,81
stateAssemblyDistrict,41,policePrecinct,61
stateAssemblyDistrict,41,policePrecinct,63
stateAssemblyDistrict,41,policePrecinct,67
stateAssemblyDistrict,41,policePrecinct,70
stateAssemblyDistrict,65,policePrecinct,1
stateAssemblyDistrict,65,policePrecinct,5
stateAssemblyDistrict,65,policePrecinct,7
stateAssemblyDistrict,65,policePrecinct,9
stateAssemblyDistrict,65,policePrecinct,76
stateAssemblyDistrict,65,policePrecinct,84
stateAssemblyDistrict,66,policePrecinct,1
stateAssemblyDistrict,66,policePrecinct,5
stateAssemblyDistrict,66,policePrecinct,6
stateAssemblyDistrict,66,policePrecinct,9
stateAssemblyDistrict,66,policePrecinct,10
stateAssemblyDistrict,66,policePrecinct,13
stateAssemblyDistrict,82,policePrecinct,43
stateAssemblyDistrict,82,policePrecinct,45
stateAssemblyDistrict,82,policePrecinct,47
stateAssemblyDistrict,82,policePrecinct,49
stateAssemblyDistrict,53,policePrecinct,76
stateAssemblyDistrict,53,policePrecinct,79
stateAssemblyDistrict,53,policePrecinct,81
stateAssemblyDistrict,53,policePrecinct,83
stateAssemblyDistrict,53,policePrecinct,90
stateAssemblyDistrict,53,policePrecinct,94
stateAssemblyDistrict,51,policePrecinct,66
stateAssemblyDistrict,51,policePrecinct,68
stateAssemblyDistrict,51,policePrecinct,72
stateAssemblyDistrict,51,policePrecinct,76
stateAssemblyDistrict,51,policePrecinct,78
stateAssemblyDistrict,68,policePrecinct,19
stateAssemblyDistrict,68,policePrecinct,22
stateAssemblyDistrict,68,policePrecinct,23
stateAssemblyDistrict,68,policePrecinct,25
stateAssemblyDistrict,68,policePrecinct,28
stateAssemblyDistrict,45,policePrecinct,60
stateAssemblyDistrict,45,policePrecinct,61
stateAssemblyDistrict,45,policePrecinct,62
stateAssemblyDistrict,45,policePrecinct,66
stateAssemblyDistrict,45,policePrecinct,70
stateAssemblyDistrict,55,policePrecinct,67
stateAssemblyDistrict,55,policePrecinct,71
stateAssemblyDistrict,55,policePrecinct,73
stateAssemblyDistrict,55,policePrecinct,75
stateAssemblyDistrict,55,policePrecinct,77
stateAssemblyDistrict,55,policePrecinct,81
stateAssemblyDistrict,55,policePrecinct,83
stateAssemblyDistrict,48,policePrecinct,62
stateAssemblyDistrict,48,policePrecinct,66
stateAssemblyDistrict,48,policePrecinct,70
stateAssemblyDistrict,87,policePrecinct,43
stateAssemblyDistrict,87,policePrecinct,45
stateAssemblyDistrict,87,policePrecinct,48
stateAssemblyDistrict,87,policePrecinct,49
stateAssemblyDistrict,87,policePrecinct,52
stateAssemblyDistrict,80,policePrecinct,47
stateAssemblyDistrict,80,policePrecinct,49
stateAssemblyDistrict,80,policePrecinct,52
stateAssemblyDistrict,72,policePrecinct,32
stateAssemblyDistrict,72,policePrecinct,33
stateAssemblyDistrict,72,policePrecinct,34
stateAssemblyDistrict,72,policePrecinct,50
stateAssemblyDistrict,72,policePrecinct,52
stateAssemblyDistrict,81,policePrecinct,47
stateAssemblyDistrict,81,policePrecinct,50
stateAssemblyDistrict,81,policePrecinct,52
stateAssemblyDistrict,50,policePrecinct,79
stateAssemblyDistrict,50,policePrecinct,84
stateAssemblyDistrict,50,policePrecinct,88
stateAssemblyDistrict,50,policePrecinct,90
stateAssemblyDistrict,50,policePrecinct,94
stateAssemblyDistrict,85,policePrecinct,41
stateAssemblyDistrict,85,policePrecinct,42
stateAssemblyDistrict,85,policePrecinct,43
stateAssemblyDistrict,85,policePrecinct,114
stateAssemblyDistrict,28,policePrecinct,102
stateAssemblyDistrict,28,policePrecinct,104
stateAssemblyDistrict,28,policePrecinct,112
stateAssemblyDistrict,32,policePrecinct,102
stateAssemblyDistrict,32,policePrecinct,103
stateAssemblyDistrict,32,policePrecinct,106
stateAssemblyDistrict,32,policePrecinct,107
stateAssemblyDistrict,32,policePrecinct,113
stateAssemblyDistrict,42,policePrecinct,63
stateAssemblyDistrict,42,policePrecinct,66
stateAssemblyDistrict,42,policePrecinct,67
stateAssemblyDistrict,42,policePrecinct,70
stateAssemblyDistrict,44,policePrecinct,66
stateAssemblyDistrict,44,policePrecinct,70
stateAssemblyDistrict,44,policePrecinct,72
stateAssemblyDistrict,44,policePrecinct,78
stateAssemblyDistrict,64,policePrecinct,68
stateAssemblyDistrict,64,policePrecinct,72
stateAssemblyDistrict,64,policePrecinct,120
stateAssemblyDistrict,64,policePrecinct,122
stateAssemblyDistrict,40,policePrecinct,109
stateAssemblyDistrict,40,policePrecinct,110
stateAssemblyDistrict,57,policePrecinct,71
stateAssemblyDistrict,57,policePrecinct,77
stateAssemblyDistrict,57,policePrecinct,78
stateAssemblyDistrict,57,policePrecinct,79
stateAssemblyDistrict,57,policePrecinct,84
stateAssemblyDistrict,57,policePrecinct,88
stateAssemblyDistrict,25,policePrecinct,107
stateAssemblyDistrict,25,policePrecinct,109
stateAssemblyDistrict,25,policePrecinct,110
